Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_68_224,VDD,Metal1,137.2480,285.4680,3.299955
FILLER_68_192,VDD,Metal1,123.8755,285.3910,3.299955
FILLER_68_173,VDD,Metal1,104.1600,286.1600,3.299955
FILLER_68_165,VDD,Metal1,101.8665,285.5830,3.299955
FILLER_68_147,VDD,Metal1,89.6000,286.1600,3.299955
FILLER_68_139,VDD,Metal1,87.3065,285.5830,3.299955
FILLER_68_107,VDD,Metal1,76.2755,285.3910,3.299956
FILLER_68_101,VDD,Metal1,64.7800,285.7275,3.299956
FILLER_68_37,VDD,Metal1,46.0750,285.3455,3.299956
FILLER_68_34,VDD,Metal1,26.0400,286.1600,3.299956
FILLER_68_30,VDD,Metal1,25.0200,285.7275,3.299956
FILLER_68_22,VDD,Metal1,21.7865,285.5830,3.299956
FILLER_67_562,VDD,Metal1,322.9400,278.7525,3.299939
FILLER_67_546,VDD,Metal1,313.0400,278.3200,3.299939
FILLER_67_530,VDD,Metal1,308.6080,279.0120,3.299939
FILLER_67_483,VDD,Metal1,277.4800,278.3200,3.299940
FILLER_67_479,VDD,Metal1,276.4600,278.7525,3.299940
FILLER_67_437,VDD,Metal1,254.1865,278.8965,3.299940
FILLER_67_427,VDD,Metal1,246.4000,278.3200,3.299940
FILLER_67_400,VDD,Metal1,231.0000,278.3200,3.299941
FILLER_67_398,VDD,Metal1,230.1600,278.3200,3.299941
FILLER_67_356,VDD,Metal1,206.6400,278.3200,3.299941
FILLER_67_352,VDD,Metal1,205.3400,278.7525,3.299941
FILLER_67_348,VDD,Metal1,202.1600,278.3200,3.299942
FILLER_67_344,VDD,Metal1,200.8600,278.7525,3.299942
FILLER_67_298,VDD,Metal1,175.1000,278.7525,3.299942
FILLER_67_278,VDD,Metal1,162.9600,278.3200,3.299942
FILLER_67_274,VDD,Metal1,161.6600,278.7525,3.299942
FILLER_67_266,VDD,Metal1,156.2400,278.3200,3.299942
FILLER_67_258,VDD,Metal1,153.9465,278.8965,3.299942
FILLER_67_242,VDD,Metal1,147.3280,279.0120,3.299942
FILLER_67_235,VDD,Metal1,138.6000,278.3200,3.299941
FILLER_67_231,VDD,Metal1,137.5800,278.7525,3.299941
FILLER_67_225,VDD,Metal1,133.0000,278.3200,3.299941
FILLER_67_216,VDD,Metal1,127.9600,278.3200,3.299941
FILLER_67_212,VDD,Metal1,126.9400,278.7525,3.299941
